NOME;REGISTRO;NASCIMENTO;IABCZ;DECA;F;DEP_PN_ED;DEP_PD_ED;DEP_PA_ED;DEP_PS_ED;DEP_PM_EM;DEP_TMD;DEP_IPP;DEP_STAY;DEP_PE_365;DEP_PE_450;DEP_E;DEP_P;DEP_M;DEP_AOL;DEP_ACAB;DEP_MAR;AC_PN_ED;AC_PD_ED;AC_PA_ED;AC_PS_ED;AC_PM_EM;AC_TMD;AC_IPP;AC_STAY;AC_PE_365;AC_PE_450;AC_E;AC_P;AC_M;AC_AOL;AC_ACAB;AC_MAR;DECA_PN_ED;DECA_PD_ED;DECA_PA_ED;DECA_PS_ED;DECA_PM_EM;DECA_TMD;DECA_IPP;DECA_STAY;DECA_PE_365;DECA_PE_450;DECA_E;DECA_P;DECA_M;DECA_AOL;DECA_ACAB;DECA_MAR
RACHADOR DA AT;AAT5636;02/06/2000;12,65;1;2,34;0,35;75;9;8,86;76;1;11,83;65;1;12,07;75;1;0,22;45;5;5,26;0;1;-8,62;48;3;31,57;39;3;0,411;41;2;1,183;63;1;2,948;60;1;2,295;60;1;1,691;60;2;-0,014;50;6;-1,426;37;10;-1,65;38;10
JUIZO VB DA VALE;VBV7132;13/10/2007;12,57;1;0,0;-0,27;74;2;3,30;78;3;4,89;77;3;7,75;78;2;3,84;62;1;6,51;0;1;-14,94;59;1;36,21;51;1;-0,421;55;10;-0,283;68;8;0,949;80;3;3,128;80;1;1,918;80;1;0,002;44;6;0,235;32;4;1,24;31;1
BERILO TG;VBA9252;05/09/2011;12,57;1;1,17;0,12;81;6;4,13;79;2;8,67;74;1;10,13;78;1;1,78;54;2;3,70;0;2;-19,88;46;1;33,06;27;2;0,275;49;3;1,267;71;1;1,936;37;1;2,733;37;1;3,131;37;1;1,852;73;1;-0,550;64;8;0,91;48;2
BAU;TECO94;09/06/2001;12,52;1;0,39;0,26;93;8;3,72;93;3;7,20;91;2;10,62;93;1;0,94;87;3;2,31;0;3;-3,90;85;4;37,14;81;1;0,893;85;1;1,222;90;1;1,319;90;2;4,346;90;1;3,319;90;1;-1,468;81;10;-1,458;73;10;0,19;71;4
BALAMU COL;COLA2072;07/10/2002;12,46;1;1,95;-0,47;76;1;-1,62;75;8;-2,52;73;8;-2,69;75;8;0,11;63;5;0,15;0;6;-33,71;51;1;42,62;49;1;0,645;67;1;0,594;69;2;-1,680;58;10;0,690;58;4;1,162;58;3;0,695;63;3;2,589;52;1;-0,59;18;8
HERDEIRO DO IZ;IZSNA1941;18/09/2008;12,44;1;0,20;-0,34;82;1;7,70;82;1;11,77;70;1;19,95;79;1;-2,87;44;10;-2,01;0;9;-6,62;45;3;35,79;26;1;-0,013;50;6;0,911;70;1;-0,183;61;7;3,269;61;1;4,295;61;1;5,033;73;1;1,927;64;1;0,98;63;1
FEITICEIRO COL;COLA6140;23/10/2006;12,43;1;0,78;0,54;83;10;7,08;84;1;8,39;83;1;9,60;84;2;0,37;67;5;4,35;0;1;2,65;58;7;36,88;49;1;0,635;77;1;0,690;80;1;-0,364;70;8;5,035;70;1;4,948;70;1;0,428;74;4;0,401;64;3;-0,63;37;8
NAVIRAI FIV 11955-11;CSCN11955;23/04/2011;12,39;1;0,0;0,46;35;9;5,69;73;1;8,79;70;1;13,06;73;1;1,44;47;2;5,34;0;1;-12,31;39;2;32,66;35;2;0,088;53;5;0,004;63;6;2,959;71;1;3,491;71;1;1,300;71;2;-0,282;32;7;0,145;23;5;0,20;20;4
PAPUDO;G6162;30/09/1986;12,39;1;0,0;0,22;79;7;3,10;79;3;4,42;75;3;4,81;78;4;1,73;77;2;3,81;0;2;-17,34;72;1;35,81;67;1;0,855;58;1;0,750;63;1;0,932;59;3;-1,569;59;9;-1,421;59;9;1,349;45;2;1,352;33;1;0,60;29;3
REDEEM OB;OBGC5215;14/01/2013;12,38;1;0,0;0,25;78;8;6,31;77;1;10,88;71;1;17,49;73;1;3,36;26;1;8,00;0;1;5,06;22;8;28,91;18;7;1,283;69;1;1,341;68;1;1,322;18;2;-0,367;18;7;0,398;18;5;2,156;55;1;0,873;42;2;-0,86;13;9
ABIL;IZSNA27;27/09/2001;12,38;1;1,56;0,29;81;8;5,63;82;1;6,10;78;2;10,14;81;1;0,17;65;5;2,66;0;3;-15,71;64;1;34,91;56;1;0,406;54;2;0,810;69;1;1,946;73;1;0,250;73;5;0,262;73;5;0,241;39;5;-0,345;23;7;-1,14;11;10
2218 FIV GREN.;GRED2218;28/07/2011;12,36;1;0,0;-0,01;68;4;7,15;77;1;7,25;71;2;8,05;76;2;0,43;53;5;3,27;0;2;-12,05;48;2;35,05;28;1;0,363;64;2;0,727;71;1;0,519;60;4;2,935;60;1;3,233;60;1;0,800;43;3;1,156;30;1;1,95;29;1
LEAO DA S.MARTA;G418;07/05/1992;12,35;1;0,39;-0,18;63;2;-0,84;72;8;1,73;66;5;5,45;68;3;1,59;74;2;1,99;0;4;-26,97;68;1;38,65;65;1;0,233;49;3;0,526;57;2;1,443;62;1;-2,087;62;10;0,242;62;5;1,346;21;2;-0,853;11;9;1,92;6;1
B5136 DA MN;I3894;23/10/1992;12,33;1;0,0;-0,02;82;4;2,47;83;4;5,82;80;2;7,55;80;2;1,68;76;2;3,60;0;2;-11,61;67;2;38,55;58;1;-0,039;67;6;-0,961;75;10;0,578;71;4;2,903;71;1;2,899;71;1;3,344;51;1;-0,256;39;6;-0,09;35;6
IAOP 05 412;IAOP412;08/09/2005;12,32;1;0,0;0,77;77;10;3,16;76;3;9,59;75;1;20,23;75;1;1,34;65;2;3,40;0;2;0,46;48;6;33,80;37;2;0,645;20;1;0,602;32;2;-0,279;49;7;0,906;49;4;0,898;49;3;1,513;67;1;0,255;56;4;-1,80;14;10
KAJABI VB DA VALE;VBV7405;30/04/2008;12,31;1;1,95;0,61;72;10;8,57;71;1;10,78;70;1;11,20;71;1;1,72;56;2;6,49;0;1;-2,02;40;5;31,24;39;4;0,729;49;1;0,584;64;2;0,463;76;4;-1,819;76;9;0,051;76;6;1,536;24;1;-0,871;15;9;-1,29;14;10
GABINETE;F1045;17/10/1987;12,3;1;3,52;0,38;84;9;4,52;83;2;10,21;78;1;11,48;83;1;2,20;80;1;4,24;0;2;-11,48;74;2;35,09;72;1;-0,496;70;10;-0,715;76;10;1,020;61;2;5,487;61;1;4,145;61;1;3,255;65;1;0,117;54;5;4,11;45;1
PAKAYR DA EAO;EAO4229;15/08/2010;12,28;1;0,0;0,23;89;7;4,61;90;2;9,67;88;1;15,91;90;1;1,72;69;2;4,88;0;1;-13,52;72;2;32,26;34;3;-0,213;81;8;0,063;84;5;0,842;77;3;2,016;77;2;2,585;77;1;2,936;77;1;1,177;67;1;1,75;28;1
NUMARU FIV MAT.;RDM4582;08/11/2009;12,26;1;0,0;0,22;82;7;5,62;87;1;8,24;85;1;11,43;87;1;1,19;68;3;3,99;0;2;-21,66;70;1;31,82;45;3;0,018;74;6;-0,108;79;7;0,546;74;4;3,553;74;1;3,213;74;1;0,747;51;3;-0,115;39;6;-0,28;34;7
GANGLIO KA;KAPM1905;10/11/2010;12,25;1;0,0;0,89;88;10;12,93;88;1;18,72;85;1;22,68;87;1;2,29;73;1;8,35;0;1;4,80;64;8;21,08;48;10;1,232;82;1;1,680;82;1;1,919;56;1;4,954;56;1;4,326;56;1;3,158;76;1;-0,862;68;9;0,06;37;5
TURBO DA AGUA FRIA;JCGG4227;04/08/2012;12,25;1;0,20;0,11;84;6;2,42;88;4;4,52;86;3;8,06;88;2;3,33;65;1;6,17;0;1;-19,08;65;1;33,20;28;2;0,481;78;1;0,542;82;2;0,849;87;3;3,859;87;1;1,879;87;1;0,240;81;5;0,967;73;2;1,37;30;1
PERUANO DE NAVIRAI;CSCC5200;30/09/2014;12,23;1;1,27;-0,01;84;4;3,76;85;3;7,14;82;2;12,00;84;1;0,66;39;4;3,10;0;2;-12,65;38;2;34,44;19;1;0,612;69;1;0,575;72;2;1,977;65;1;1,654;65;2;1,255;65;3;1,383;55;2;5,045;38;1;0,34;23;4
2734 FIV DE NAV.;CSCF2734;21/03/2014;12,23;1;6,64;0,74;79;10;7,83;79;1;10,76;77;1;16,99;78;1;-0,92;39;8;2,19;0;3;-8,65;36;3;32,72;18;2;0,159;68;4;0,327;65;3;-0,716;59;9;1,924;59;2;5,067;59;1;3,440;69;1;3,180;58;1;0,24;34;4
1646 DA MN;D7661;19/10/1983;12,23;1;0,0;0,26;97;8;2,96;97;3;5,03;96;3;6,44;97;3;0,83;97;4;2,75;0;3;-24,30;96;1;35,73;95;1;0,219;92;3;0,041;94;6;0,754;93;3;0,279;93;5;-0,298;93;7;0,405;88;4;-0,004;83;5;0,60;77;3
BINGAR DA AT;AAT6675;06/09/2006;12,2;1;8,20;0,25;84;8;2,24;88;4;4,97;84;3;7,35;87;2;1,94;74;1;2,26;0;3;-15,53;73;1;35,80;55;1;0,897;71;1;1,610;80;1;-0,510;75;8;2,127;75;2;2,300;75;1;-0,912;70;9;-0,945;58;9;-2,97;57;10
MANDARIN MAT.;RDM4253;15/10/2008;12,2;1;0,39;0,46;96;10;7,08;96;1;9,27;95;1;13,00;96;1;3,57;91;1;8,32;0;1;-5,62;90;4;29,22;85;6;0,577;93;1;0,841;94;1;1,703;94;1;1,488;94;2;2,416;94;1;1,628;91;1;0,562;87;3;0,61;67;3
HEREGE DO IZ;IZSNAA1949;19/09/2008;12,2;1;0,98;-0,92;76;1;4,30;76;2;9,50;73;1;14,18;76;1;-0,85;49;8;1,35;0;4;-18,95;46;1;33,73;9;2;0,181;54;4;1,062;71;1;3,837;73;1;2,195;73;1;1,848;73;2;2,634;15;1;0,750;3;2;0,86;3;2
